start,end,today,Consentimiento Informado,FECHA DE DILIGENCIAMIENTO,Departamento,La información que compartas en este instrumento es anónima y sólo será usada para fines investigativos.,Nombre del Centro de Desarrollo Infantil.,NOMBRE DEL CENTRO EDUCATIVO2,NOMBRE DEL CENTRO EDUCATIVO3,NOMBRE DEL CENTRO EDUCATIVO4,"1. Narra una historia relacionada con una situación significativa para ti (positiva, negativa, interesante o mixta), que hayas vivido o que estés viviendo como agente educativo en el centro infantil. ",Ponle un hashtag (#) o un título a tu historia:,La historia que contaste te genera,¿Con qué frecuencia sucede la situación que narraste en la historia? ,"En general, mi experiencia se relaciona con...","En general, mi experiencia se relaciona con.../La apropiación y uso de herramientas tecnológicas.","En general, mi experiencia se relaciona con.../Las formas como están organizadas las rutinas diarias.","En general, mi experiencia se relaciona con.../La vinculación de las familias a las propuestas del Centro de Desarrollo Infantil.","En general, mi experiencia se relaciona con.../Los momentos de alimentación de las niñas y los niños.","En general, mi experiencia se relaciona con.../El desempeño de los docentes y sus prácticas.","En general, mi experiencia se relaciona con.../La disposición intencionada de los espacios y ambientes.","En general, mi experiencia se relaciona con.../La calidad de las interacciones entre los actores.","En general, mi experiencia se relaciona con.../El acompañamiento a las transiciones de las niñas y los niños.","En general, mi experiencia se relaciona con.../La documentación de las experiencias realizadas en el Centro de Desarrollo Infantil.","En general, mi experiencia se relaciona con.../El trabajo colaborativo entre las y los Agentes Educativos.","En general, mi experiencia se relaciona con.../Otro",¿Cuál es el actor principal de tu historia?,"Si en la anterior pregunta tu respuesta fue ""Otro"", escribe cuál","Mientras escribías la historia, sentiste que","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades manuales: tejer, sembrar, cocinar.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Ninguna de las anteriores","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución ","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Trabajo Colaborativo.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Sostenibilidad.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Pensamiento Crítico.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Resolución de problemas.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Manejo de herramientas tecnológicas.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Manejo de la Información y Comunicación.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Creatividad e Innovación.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Vida y Carrera.","De acuerdo con la historia que contaste, cuál fue tu rol como agente educativo/a.",_id,_uuid,_submission_time,_validation_status,_index
2020-10-22T10:07:41.582-05:00,2020-10-22T10:15:42.548-05:00,2020-10-21,Sí,2020-10-22,Antioquia,,CI POR UN NUEVO SANTANDER,,,,"Los niños son un mundo inimaginable dónde ver cómo realizan sus actividades, siempre con entusiasmo haciendo saber a los adultos que se pueden realizar las cosas independiente de la situación. Me encanta siempre verlos tan activos y felices.",#la felicidad de los niños y niñas,Motivación,Todo el tiempo,La documentación de las experiencias realizadas en el centro infantil,0,0,0,0,0,0,0,0,1,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Manejo de la Información y Comunicación,0,0,0,0,0,1,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,130940822,5c1a1066-a777-4a83-b2cf-67d8b59c3883,2020-10-22T15:15:44,,202
2020-10-26T16:59:10.798-05:00,2020-10-26T17:35:31.590-05:00,2020-10-25,Sí,2020-10-26,Antioquia,,CI SER Y HACER CARAMBOLAS,,,,"Esta vez, me falta inspiración, pero bueno, tal vez esta sea la mas significativa y tiene que ver en esta oportunidad con lo que me desestabiliza en mi espacio de trabajo, y  es la falta de compromiso de algunas familias, la pereza y la mentira. Es increible como alguna familias se salen por la tangente y dan explicaciones salidas de todo contexto en el momento de asumir sus compromisos de acompañamiento y corresponsabilidad con sus niños y niñas, que ademas son sus hijos,  es muy charro que frente a una pregunta relacionada con las experiencias que se supone realizan en casa con sus hijos,  respondan cosas como "" eso es trabajo solo para los papas, La niña va para transicion y no le han enseñado las letras, es que eso es la repeticion de la repetidera....."" y con toda la calma y el respeto que merecen las familias y adultos significativos, se explica, se sensibiliza, se apoya; pero definitivamente algunas familias no les da, para realizar un acompañamiento efectivo a sus hijos. entiendo que igual que todos nosotros los que atendemos los niños, las niñas y las familias del Programa Buen Comienzo estamos agotados, pero tambien hay maneras mas diplomaticas para evaddirse; pero bueno, debe ser la situacion de contingencia y  de alguna manera el cansancio, lo que nos pone asi,  desentendidos........",Debe ser a Virtualidad,Impotencia ,De vez en cuando,La vinculación de las familias a las propuestas del centro infantil,0,0,1,0,0,0,0,0,0,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Resolución de problemas,0,0,0,1,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,132463412,12fa0322-709a-40c4-a3ea-3a1a02b339b4,2020-10-26T22:35:33,,257
2020-10-19T20:50:48.504-05:00,2020-10-19T21:56:11.463-05:00,2020-10-18,Sí,2020-10-19,Antioquia,,CI SER Y HACER CARAMBOLAS,,,,"Imagínense que  hubo algo muy significativo para mí en el Centro Infantil, se trata de una familia muy particular, una familia de esas que uno quisiera para cada niño y niña, unos padres corresponsables, comprometidos, participativos, pero además con unas dificultades economicas grandísimas, ha Sido una familia modelo, a la que invito a toda las actividades y encuentros de la Mesa de Primera Infancia, porque da gusto la manera como participan y hacen sus aportes, son receptivos con cada encuentro.  A esta bella familia les nació un nuevo miembro, quise tener un detalle para la Bebé y como había anunciado ir, no saben lo especial que vivi con esta visita,  no solo por lo acogedor del espacio, sino por la atención y el detalle de tener algo preparado para mí, además de un letrero de bienvenida a nuestra casa, y una exquisita comida, yo sabía que cualquier cosa muy especial conoceria de esta familia, pero nunca imaginé que fuese tanto,  entendí que la economia no determina la alegría, que las limitaciones solo existen en la mente, y que todas las personas merecen lo mejor, la satisfacción de haber realizado esta visita, se quedará eternamente en mi corazón, y obvio, la próxima vez que visite a esta o a otra familia, llevaré mi corazón abierto y llevaré el mejor detalle, así como lo haría para mí propia Familia",La mejor bienvenida,Motivación,Única vez,La vinculación de las familias a las propuestas del centro infantil,0,0,1,0,0,0,0,0,0,0,0,Familias y otras personas significativas,,Reflexioné y aprendí algo nuevo,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo Vida y Carrera,1,0,0,0,0,0,0,1,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,130044633,cf267a06-2bd7-4721-bbbc-73757fdbc312,2020-10-20T02:56:14,,160
2020-10-22T22:00:27.686-05:00,2020-10-22T22:14:11.398-05:00,2020-10-21,Sí,2020-10-22,Antioquia,,CI SER Y HACER CARAMBOLAS,,,,"Me llamo mucho la atención y me conmovió el ingreso de un niño al centro infantil e el mes de febrero, su ternura, su humildad. Emiliano me marcó y me alegro el corazón Cúando lo vi. Me mantengo muy pendiente de él, diálogo continuamente con su mamá para saber cómo se encuentra el niño en todos los sentidos. Le dije a su mamá que yo le iba a colaborar en lo que más pudiera, ropa, comida y juguetes para que Emiliano tuviera con qué jugar y divertirse. A veces me siento triste de trabajar en estas comunidades porque siempre hay un niño que me llega al corazón y se que sufre, y uno prácticamente es poco lo que podemos hacer por ellos. Siento tristeza porque no he tenido la oportunidad de tener todos los días a Emiliano en el centro infantil con migo y poderle dar mucho cariño. Siempre lo llevo en mi corazón, lo mantengo presente.",Emiliano mi niño querido,Tristeza,Todo el tiempo,La vinculación de las familias a las propuestas del centro infantil El acompañamiento a las transiciones de las niñas y los niños El trabajo colaborativo entre los agentes educativos ,0,0,1,0,0,0,0,1,0,1,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo Resolución de problemas Manejo de la Información y Comunicación,1,0,0,1,0,1,0,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,131167965,135a8456-c61f-45ec-aad2-f9e05e529f14,2020-10-23T03:14:12,,218
2020-10-20T12:51:26.699-05:00,2020-10-20T13:01:02.630-05:00,2020-10-19,Sí,2020-10-20,Antioquia,,CI SER Y HACER CARAMBOLAS,,,,"Que es mucho trabajo. No tenemos acompañamiento  de for. A de que uno no esté tan estrenado. Las largas jornadas y en sí. A presionan con tanta facilidad  sin tener en cuenta el estado de animo de uno es de cumpla. Calle y listo. La presión que se maneja es latente, no tenemos u. Direccionamiento claro para entregar la informacion. Sin muchas cargas a la vez. He llegado a pensar que esto mi es lo mío al menos yo soy muy mala para trabajar bajo presión y también la falta de acompañamiento y de explicar los formatos  eventualidades sin que una salga erida. Es muy duro pero definitivante estamos en el lugar más caótico la tierra",Mi mundo caótico,Impotencia ,De vez en cuando,La forma como están organizadas las rutinas diarias La vinculación de las familias a las propuestas del centro infantil El desempeño de los agentes educativos y sus prácticas La disposición intencionada de los espacios y ambientes La calidad de las interacciones entre los actores La documentación de las experiencias realizadas en el centro infantil El trabajo colaborativo entre los agentes educativos ,0,1,1,0,1,1,1,0,1,1,0,Otro,Corporación,Reflexioné y aprendí algo nuevo,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo Pensamiento Crítico Resolución de problemas Vida y Carrera,1,0,1,1,0,0,0,1,Actuar de la mejor manera para conservar mi empleo.,130288802,a19365fb-728d-485d-a1a2-efbe76c665a7,2020-10-20T18:01:04,,172
2020-10-20T18:08:48.498-05:00,2020-10-20T18:38:41.687-05:00,2020-10-19,Sí,1961-12-16,Antioquia,,CI SER Y HACER CARAMBOLAS 2,,,,"Continuando con la historia de Manuela como el Hada Madrina, y que en tiempo actual le podemos llamar el personaje màgico se convirtiò en una multiplicadora de sus acciones positivas para animar a los niños y niñas del centro infantil, y ahora en tiempo de pandemia estos niños y niñas llevaron su experiencia a su familia, motivando a su familia y enseñando lo que habìan aprendido en el centro Infantil. Estas acciones se convierten en motivaciones importantes para ellos y sus padres y hermanos.",Personaje Màgico multiplicado,Alegría,De vez en cuando,La forma como están organizadas las rutinas diarias La vinculación de las familias a las propuestas del centro infantil Los momentos de alimentación de las niñas y los niños El acompañamiento a las transiciones de las niñas y los niños,0,1,1,1,0,0,0,1,0,0,0,Niños/niñas,,Reflexioné y aprendí algo nuevo,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,1,1,0,1,0,Trabajo Colaborativo Pensamiento Crítico Resolución de problemas Manejo de herramientas tecnológicas Manejo de la Información y Comunicación Creatividad e Innovación Vida y Carrera,1,0,1,1,1,1,1,1,Potenciar el desarrollo de los niños y las niñas.,130346401,d46e6a94-0356-4dab-b6f2-24e00d5310bd,2020-10-20T23:38:44,,177
2020-10-21T15:35:33.179-05:00,2020-10-21T15:51:12.360-05:00,2020-10-20,Sí,2020-10-21,Antioquia,,CI SER Y HACER CARAMBOLAS 2,,,,El momento en que las familas reciben asertivamente las orientaciones que se les da en garantias de derechos es satisfatorio escucharlas como aceptan cada orientacion que se les da,Es tu compromiso por tu hijo e hija,Motivación,Todo el tiempo,La vinculación de las familias a las propuestas del centro infantil La calidad de las interacciones entre los actores,0,0,1,0,0,0,1,0,0,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Manejo de la Información y Comunicación Vida y Carrera,0,0,0,0,0,1,0,1,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,130674073,a44e5666-2a84-49ad-bd29-c785d018d723,2020-10-21T20:51:14,,185
2020-10-26T10:21:47.384-05:00,2020-10-26T10:42:16.350-05:00,2020-10-25,Sí,2020-10-26,Antioquia,,CI SER Y HACER CARAMBOLAS 2,,,,"En la sede Carambolas asisten familias  vulnerables, es de satisfacción personal asesor a estas familias con el conocimiento desde mi profesión,darles  tranquilidad en estos tiempos tan difíciles, el escuchar una sonrisa y un Dios lo bendiga, me hace sentir que las familias pondrán en práctica lo aprendido para mantener y mejorar la calidad de vida de sus niños y niñas.",# apoya una familia,Motivación,Todo el tiempo,La calidad de las interacciones entre los actores,0,0,0,0,0,0,1,0,0,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo,1,0,0,0,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,132336557,09b845c2-da43-45da-97db-2293b7887671,2020-10-26T15:42:17,,1
2020-10-21T16:10:03.214-05:00,2020-10-21T16:23:23.617-05:00,2020-10-20,Sí,2020-10-19,Antioquia,,CI SER Y HACER CARAMBOLAS 2,,,,"En una casa muy pequeña vivía una linda familia super unida donde todos han vivido con amor y respeto, buscando siempre que el amor y Dios estén presente, un día estaban durmiendo y depronto empezó a caer una gran tormenta y su casita empezó a destruirse, quedaron muy mal perdiendo todos sus muebles del hogar, pero siempre unidos con respeto, y las personas de su alrededor empezaron a reunirse para ayudar esta linda familia y pudieron encontrar todo el apoyo y volver a levantar su casita para seguir viviendo con respeto y amor. se",Paco y su linda familia,Orgullo,De vez en cuando,La calidad de las interacciones entre los actores,0,0,0,0,0,0,1,0,0,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo,1,0,0,0,0,0,0,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,130680535,436f8946-9756-4b8b-8f14-6fdf800ec3a0,2020-10-21T21:23:36,,186
2020-10-26T15:52:52.824-05:00,2020-10-26T16:07:35.675-05:00,2020-10-25,Sí,2020-10-26,Antioquia,,CI SER Y HACER CARAMBOLAS 2,,,,"Había una vez un niño que vivía con su mamá su papá y dos hermanos, todos eran muy colaboradores en casa y ayudaban mucho a mamá y papá en los que hacer un día su mamá les dijo  que había llegado la hora de aprender pues todos brinca an de alegría por que era un momento super divertido para todos pues todos se sentaban a realizar las tareas juntos con mamá y disfrutaban mucho este momento un día su mamá de nuevo compenso a trabajar y ya la tía que los cuidaba le daba pereza realizar las experiencias y su mami llegaba muy tarde, pero los niños empezaron a poner e triste y le decían a la mamá que porfavor le dijera a su tía que los ayudara y así pasaron muchos días y su mamá hablaba con la tía pero ella no lo hacía y así dejaron los niños de poder disfrutar y desarrollar muchas de las habilidades que tenían, su madre cada día les expresaba que trataría de ver como poder ayudarlos para que ellos pudieran seguir aprendiendo, y colorin colorado esta historia a terminados",Quiero aprender con mama,Tristeza,Todo el tiempo,La vinculación de las familias a las propuestas del centro infantil,0,0,1,0,0,0,0,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar.",1,0,0,0,0,0,Creatividad e Innovación,0,0,0,0,0,0,1,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,132449024,5fb5583b-326e-448a-8e72-bab785882dd7,2020-10-26T21:07:46,,254
2020-10-26T22:10:08.765-05:00,2020-10-26T22:53:45.399-05:00,2020-10-25,Sí,2020-10-26,Antioquia,,CI SER Y HACER CARAMBOLAS 2,,,,"Siempre al inicio del año en la primer reunión con las familias, las profes indican a los padres q los niños y niñas no deben llevar juguetes, ni alimentos, ni cuadernos al centro infantil. Todo lo q los niños y niñas necesitan pa la atención lo tienen allí. Un día al final de la jornada, estabamos esperando q los papas terminaran de ir por sus niños. Los niños jugaban al lado de la profe en esta espera, de pronto Isabella una niña de 4 años empieza a mover las manos desesperada, sus ojos se veían muy abiertos y con lagrimas. La profe muy asustada le decía varias veces  "" Isabela q te paso"" pero la niña no podia hablar. De repente una de las amiguitas dice ""Isabella se comió una moneda"" . La profe dice angustiada ¿una moneda? Pero de dónde? Quién se la dio?. La profe y la nutricionista inmediatamente buscan calmar la niña",La Moneda,Orgullo,Única vez,El desempeño de los agentes educativos y sus prácticas,0,0,0,0,1,0,0,0,0,0,0,Agentes educativos,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Resolución de problemas,0,0,0,1,0,0,0,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,132501558,99ef18a3-5f25-4f3e-8ccf-e964d6eef9f4,2020-10-27T03:53:08,,259
2020-10-26T20:56:17.628-05:00,2020-10-26T21:09:51.241-05:00,2020-10-25,Sí,2020-10-26,Antioquia,,CI SUSANITA DIAZ,,,,"Desde mi sentir como agente educativa, siento satisfacción de la labor que realizamos, pues se observa la colaboracion y compromiso que tienen las familias, los niños y las niñas con las evidencias de las experiencias realizadas, me siento complacida y motivada a continuar trabajando con y para esta poblaciòn.",#Familias comprometidas,Motivación,Todo el tiempo,La vinculación de las familias a las propuestas del centro infantil El desempeño de los agentes educativos y sus prácticas El trabajo colaborativo entre los agentes educativos ,0,0,1,0,1,0,0,0,0,1,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,0,1,0,1,0,Trabajo Colaborativo Manejo de herramientas tecnológicas Manejo de la Información y Comunicación,1,0,0,0,1,1,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,132490152,970f8f5c-e355-40f3-930f-d34567ef37ca,2020-10-27T02:09:46,,258
2020-10-19T21:59:04.258-05:00,2020-10-19T22:05:42.026-05:00,2020-10-18,Sí,2020-10-19,Antioquia,,CI SUSANITA DIAZ,,,,"En esta época de pandemia, me he dado cuenta lo influyente que puedo ser para otras personas, pues al ser prácticamente nueva en mi lugar de trabajo, mis compañeras han depositado su confianza en mí, me han hecho parte de sus inquietudes, problemas, necesidades e intereses. Soy quien ha guiado, para ellas, muchos procesos que no han sido claros desde el Programa, quién les ha aclarado dudas y las ha apoyado, y todo ello me ha motivado más a ser quién soy, una persona callada, inteligente, curiosa, muy poco sociable, pero con mucha capacidad para ayudar y escuchar. Solo espero que todo esto, me forme más como docente y límite en mi, todas las debilidades que he logrado evidenciar en mi rol de docente de primera infancia....",#AyudarAyudaACambiar,Orgullo,Todo el tiempo,La apropiación y uso de herramientas tecnológicas  El desempeño de los agentes educativos y sus prácticas El trabajo colaborativo entre los agentes educativos ,1,0,0,0,1,0,0,0,0,1,0,Agentes educativos,,Fui muy honesto y conté lo que me pasó,"Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,0,0,0,1,0,Trabajo Colaborativo Manejo de herramientas tecnológicas Manejo de la Información y Comunicación,1,0,0,0,1,1,0,0,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",130045305,b597b5bc-5dc8-4452-875f-cee5975c3071,2020-10-20T03:05:43,,162
